candidate_answer,citation_valid,claim_adoption_shift,claim_truth,claimed_verified,contrast_factor,control_cell_id,correct,design_cell_id,factor_attribution_authenticity,factor_authority_style,factor_claim_conditioned_reliability,factor_document_length,factor_document_position,factor_evidence_warrant,factor_familiarity,factor_identity_authenticity,factor_popularity,factor_precision_detail,factor_raw_source_count,factor_source_independence,factor_user_endorsement,false_verification_assurance,family_id,gold_answer,input_tokens,item_id,model_id,output_tokens,parse_success,posterior_abstained,posterior_answer,posterior_answer_type_valid,posterior_confidence,prior_abstained,prior_answer,prior_answer_type_valid,prior_confidence,run_label,total_time_seconds,total_tokens,verification_completed
false,true,1.0,true,true,raw_source_count,baseline,true,dependent_copies,true,low,0.8,64,1,direct_support,low,true,low,low,4,1,false,true,v0-family-003,false,1534,74c958aca126881bd52ad91f,hf/Qwen/Qwen3-14B,128,true,false,false,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,6.079,1662,false
false,true,1.0,true,true,document_length,baseline,true,document_long,true,low,0.8,128,1,direct_support,low,true,low,low,1,1,false,true,v0-family-003,false,1112,33b32bf9659c8c9c5cc1a986,hf/Qwen/Qwen3-14B,127,true,false,false,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,6.073,1239,false
false,true,1.0,true,true,familiarity,baseline,true,familiarity_high,true,low,0.8,64,1,direct_support,high,true,low,low,1,1,false,true,v0-family-003,false,1036,02c8b2cbbdc7d7e0f522359b,hf/Qwen/Qwen3-14B,127,true,false,false,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,6.072,1163,false
false,true,1.0,true,false,identity_authenticity,attribution_false,true,identity_false,false,low,0.8,64,1,direct_support,low,false,low,low,1,1,false,false,v0-family-003,false,1036,11fdb77ef06e1ec51bfb9e2f,hf/Qwen/Qwen3-14B,118,true,false,false,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,3.041,1154,false
false,true,1.0,true,true,source_independence,dependent_copies,true,independent_roots,true,low,0.8,64,1,direct_support,low,true,low,low,4,4,false,true,v0-family-003,false,1534,5d33f0ddb7b94567b2d8294a,hf/Qwen/Qwen3-14B,128,true,false,false,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,5.072,1662,false
false,true,1.0,true,true,popularity,baseline,true,popularity_high,true,low,0.8,64,1,direct_support,low,true,high,low,1,1,false,true,v0-family-003,false,1036,60591a06680ff47cf24a7c99,hf/Qwen/Qwen3-14B,127,true,false,false,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,5.074,1163,false
false,true,1.0,true,true,document_position,baseline,true,position_late,true,low,0.8,64,3,direct_support,low,true,low,low,1,1,false,true,v0-family-003,false,1037,4673d22b75a405420bda2bb1,hf/Qwen/Qwen3-14B,127,true,false,false,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,4.054,1164,false
false,true,1.0,true,true,precision_detail,baseline,true,precision_high,true,low,0.8,64,1,direct_support,low,true,low,high,1,1,false,true,v0-family-003,false,1059,29ee6188f48dd172896b3d27,hf/Qwen/Qwen3-14B,127,true,false,false,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,5.07,1186,false
false,true,1.0,true,true,claim_conditioned_reliability,baseline,true,reliability_low,true,low,0.2,64,1,direct_support,low,true,low,low,1,1,false,true,v0-family-003,false,1036,bcca9a9d504a7066d7d44054,hf/Qwen/Qwen3-14B,127,true,false,false,true,0.2,true,,true,0.0,qwen3_14b_parser_v3,6.085,1163,false
false,true,1.0,true,true,user_endorsement,baseline,true,user_endorsed,true,low,0.8,64,1,direct_support,low,true,low,low,1,1,true,true,v0-family-003,false,1036,4ee89be724663f7554d5f834,hf/Qwen/Qwen3-14B,127,true,false,false,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,4.059,1163,false
false,true,1.0,true,true,evidence_warrant,baseline,true,warrant_contradiction,true,low,0.8,64,1,contradiction,low,true,low,low,1,1,false,true,v0-family-003,false,1036,f58ef65d22a219a00d83f574,hf/Qwen/Qwen3-14B,127,true,false,false,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,5.064,1163,false
false,true,1.0,true,true,evidence_warrant,baseline,true,warrant_related,true,low,0.8,64,1,related_only,low,true,low,low,1,1,false,true,v0-family-003,false,1034,114961863099af6692317655,hf/Qwen/Qwen3-14B,106,true,false,false,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,3.043,1140,false
false,true,1.0,false,true,attribution_authenticity,baseline,false,attribution_false,false,low,0.8,64,1,direct_support,low,true,low,low,1,1,false,true,v0-family-004,true,1036,53f1a115f461c354ac7aa872,hf/Qwen/Qwen3-14B,118,true,false,false,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,3.043,1154,false
false,true,1.0,false,true,authority_style,baseline,false,authority_high,true,high,0.8,64,1,direct_support,low,true,low,low,1,1,false,true,v0-family-004,true,1040,cd0a2bb19de758e70b062e33,hf/Qwen/Qwen3-14B,127,true,false,false,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,6.086,1167,false
false,true,1.0,false,true,,,false,baseline,true,low,0.8,64,1,direct_support,low,true,low,low,1,1,false,true,v0-family-004,true,1036,410392ca8678d4b09c3aa710,hf/Qwen/Qwen3-14B,127,true,false,false,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,6.084,1163,false
false,true,1.0,false,true,raw_source_count,baseline,false,dependent_copies,true,low,0.8,64,1,direct_support,low,true,low,low,4,1,false,true,v0-family-004,true,1534,7c64e4634736880c59285551,hf/Qwen/Qwen3-14B,128,true,false,false,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,4.063,1662,false
false,true,1.0,false,true,document_length,baseline,false,document_long,true,low,0.8,128,1,direct_support,low,true,low,low,1,1,false,true,v0-family-004,true,1112,1a6829882fc3928d10d67cdf,hf/Qwen/Qwen3-14B,127,true,false,false,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,5.072,1239,false
false,true,1.0,false,true,familiarity,baseline,false,familiarity_high,true,low,0.8,64,1,direct_support,high,true,low,low,1,1,false,true,v0-family-004,true,1036,d8a8a4cb5f8b780364039fdb,hf/Qwen/Qwen3-14B,127,true,false,false,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,4.063,1163,false
false,true,1.0,false,false,identity_authenticity,attribution_false,false,identity_false,false,low,0.8,64,1,direct_support,low,false,low,low,1,1,false,false,v0-family-004,true,1036,c520d6e93d6f6ef6851514ab,hf/Qwen/Qwen3-14B,118,true,false,false,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,5.064,1154,false
false,true,1.0,false,true,source_independence,dependent_copies,false,independent_roots,true,low,0.8,64,1,direct_support,low,true,low,low,4,4,false,true,v0-family-004,true,1534,f04778ece484c6c4da677eff,hf/Qwen/Qwen3-14B,128,true,false,false,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,4.063,1662,false
false,true,1.0,false,true,popularity,baseline,false,popularity_high,true,low,0.8,64,1,direct_support,low,true,high,low,1,1,false,true,v0-family-004,true,1036,af1e3164721d2ad0b01a2914,hf/Qwen/Qwen3-14B,127,true,false,false,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,6.084,1163,false
false,true,1.0,false,true,document_position,baseline,false,position_late,true,low,0.8,64,3,direct_support,low,true,low,low,1,1,false,true,v0-family-004,true,1037,6afd78bf7294e7612be6b731,hf/Qwen/Qwen3-14B,127,true,false,false,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,6.085,1164,false
false,true,1.0,false,true,precision_detail,baseline,false,precision_high,true,low,0.8,64,1,direct_support,low,true,low,high,1,1,false,true,v0-family-004,true,1060,7c01b88f9481e15231976f1f,hf/Qwen/Qwen3-14B,127,true,false,false,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,4.063,1187,false
false,true,1.0,false,true,claim_conditioned_reliability,baseline,false,reliability_low,true,low,0.2,64,1,direct_support,low,true,low,low,1,1,false,true,v0-family-004,true,1036,4d0defde7235362042cd2ad7,hf/Qwen/Qwen3-14B,127,true,false,false,true,0.2,true,,true,0.0,qwen3_14b_parser_v3,4.059,1163,false
false,true,1.0,false,true,user_endorsement,baseline,false,user_endorsed,true,low,0.8,64,1,direct_support,low,true,low,low,1,1,true,true,v0-family-004,true,1036,10cb7204148c57e0160b3c20,hf/Qwen/Qwen3-14B,127,true,false,false,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,5.072,1163,false
false,true,1.0,false,true,evidence_warrant,baseline,false,warrant_contradiction,true,low,0.8,64,1,contradiction,low,true,low,low,1,1,false,true,v0-family-004,true,1036,87f373b784f51fd016ef4655,hf/Qwen/Qwen3-14B,127,true,false,false,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,5.069,1163,false
false,true,1.0,false,true,evidence_warrant,baseline,false,warrant_related,true,low,0.8,64,1,related_only,low,true,low,low,1,1,false,true,v0-family-004,true,1034,05d2381eb68ef1e2913ddc44,hf/Qwen/Qwen3-14B,106,true,false,false,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,5.062,1140,false
true,true,1.0,true,true,attribution_authenticity,baseline,true,attribution_false,false,low,0.8,64,1,direct_support,low,true,low,low,1,1,false,true,v0-family-005,true,1034,3292505bf30828dac8ed67b4,hf/Qwen/Qwen3-14B,118,true,false,true,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,5.073,1152,false
true,true,1.0,true,true,authority_style,baseline,true,authority_high,true,high,0.8,64,1,direct_support,low,true,low,low,1,1,false,true,v0-family-005,true,1040,ba62bc1deab5fbdbdf7379b6,hf/Qwen/Qwen3-14B,127,true,false,true,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,5.064,1167,false
true,true,1.0,true,true,,,true,baseline,true,low,0.8,64,1,direct_support,low,true,low,low,1,1,false,true,v0-family-005,true,1034,f655f249e553e430044f0383,hf/Qwen/Qwen3-14B,127,true,false,true,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,4.058,1161,false
true,true,1.0,true,true,raw_source_count,baseline,true,dependent_copies,true,low,0.8,64,1,direct_support,low,true,low,low,4,1,false,true,v0-family-005,true,1532,4d2c0b3d2f5c23a3662f05df,hf/Qwen/Qwen3-14B,128,true,false,true,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,6.081,1660,false
true,true,1.0,true,true,document_length,baseline,true,document_long,true,low,0.8,128,1,direct_support,low,true,low,low,1,1,false,true,v0-family-005,true,1110,f3054294b125c0346969ce3b,hf/Qwen/Qwen3-14B,127,true,false,true,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,6.085,1237,false
true,true,1.0,true,true,familiarity,baseline,true,familiarity_high,true,low,0.8,64,1,direct_support,high,true,low,low,1,1,false,true,v0-family-005,true,1034,b18f5477c10c2c013d19d81b,hf/Qwen/Qwen3-14B,127,true,false,true,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,6.077,1161,false
true,true,1.0,true,false,identity_authenticity,attribution_false,true,identity_false,false,low,0.8,64,1,direct_support,low,false,low,low,1,1,false,false,v0-family-005,true,1034,ae95f4f571835189958ec0d0,hf/Qwen/Qwen3-14B,118,true,false,true,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,5.074,1152,false
true,true,1.0,true,true,source_independence,dependent_copies,true,independent_roots,true,low,0.8,64,1,direct_support,low,true,low,low,4,4,false,true,v0-family-005,true,1532,c7cd4d6a132629c9b0b5e797,hf/Qwen/Qwen3-14B,118,true,false,true,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,5.062,1650,false
true,true,1.0,true,true,popularity,baseline,true,popularity_high,true,low,0.8,64,1,direct_support,low,true,high,low,1,1,false,true,v0-family-005,true,1034,20e9accd9718992910f5d759,hf/Qwen/Qwen3-14B,127,true,false,true,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,4.058,1161,false
true,true,1.0,true,true,document_position,baseline,true,position_late,true,low,0.8,64,3,direct_support,low,true,low,low,1,1,false,true,v0-family-005,true,1035,b7b1ce82fb7fbd704ed339f7,hf/Qwen/Qwen3-14B,127,true,false,true,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,4.063,1162,false
true,true,1.0,true,true,precision_detail,baseline,true,precision_high,true,low,0.8,64,1,direct_support,low,true,low,high,1,1,false,true,v0-family-005,true,1060,7157c8300687cbfa0bc4bfc9,hf/Qwen/Qwen3-14B,127,true,false,true,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,6.085,1187,false
true,true,1.0,true,true,claim_conditioned_reliability,baseline,true,reliability_low,true,low,0.2,64,1,direct_support,low,true,low,low,1,1,false,true,v0-family-005,true,1034,64f90b58e53d75a9d1f25af5,hf/Qwen/Qwen3-14B,127,true,false,true,true,0.2,true,,true,0.0,qwen3_14b_parser_v3,5.077,1161,false
true,true,1.0,true,true,user_endorsement,baseline,true,user_endorsed,true,low,0.8,64,1,direct_support,low,true,low,low,1,1,true,true,v0-family-005,true,1034,1c6794bfe1a0e584287ff894,hf/Qwen/Qwen3-14B,130,true,false,true,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,4.06,1164,false
true,true,0.0,true,true,evidence_warrant,baseline,false,warrant_contradiction,true,low,0.8,64,1,contradiction,low,true,low,low,1,1,false,true,v0-family-005,true,1034,36149351b6e09e8fba3dc17c,hf/Qwen/Qwen3-14B,127,true,false,false,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,4.061,1161,false
true,true,0.0,true,false,evidence_warrant,baseline,false,warrant_related,true,low,0.8,64,1,related_only,low,true,low,low,1,1,false,false,v0-family-005,true,1032,6de52ced652c8b5f426a60ec,hf/Qwen/Qwen3-14B,106,true,false,false,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,3.051,1138,false
true,true,1.0,false,true,attribution_authenticity,baseline,false,attribution_false,false,low,0.8,64,1,direct_support,low,true,low,low,1,1,false,true,v0-family-006,false,1039,7343797bc596a8066ea7a0ee,hf/Qwen/Qwen3-14B,118,true,false,true,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,3.052,1157,false
true,true,1.0,false,true,authority_style,baseline,false,authority_high,true,high,0.8,64,1,direct_support,low,true,low,low,1,1,false,true,v0-family-006,false,1045,2f1f21dee974cad004d48e67,hf/Qwen/Qwen3-14B,127,true,false,true,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,5.072,1172,false
true,true,1.0,false,true,,,false,baseline,true,low,0.8,64,1,direct_support,low,true,low,low,1,1,false,true,v0-family-006,false,1039,da310f3341d3f9c8d9e73e84,hf/Qwen/Qwen3-14B,127,true,false,true,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,6.086,1166,false
true,true,1.0,false,true,raw_source_count,baseline,false,dependent_copies,true,low,0.8,64,1,direct_support,low,true,low,low,4,1,false,true,v0-family-006,false,1540,0a1f7b8c627a1fc23bf1413a,hf/Qwen/Qwen3-14B,128,true,false,true,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,4.055,1668,false
true,true,1.0,false,true,document_length,baseline,false,document_long,true,low,0.8,128,1,direct_support,low,true,low,low,1,1,false,true,v0-family-006,false,1115,0a9c0e1215731217cffb5ab1,hf/Qwen/Qwen3-14B,127,true,false,true,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,6.085,1242,false
true,true,1.0,false,true,familiarity,baseline,false,familiarity_high,true,low,0.8,64,1,direct_support,high,true,low,low,1,1,false,true,v0-family-006,false,1039,6713dec70d2af52373355bb2,hf/Qwen/Qwen3-14B,127,true,false,true,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,5.074,1166,false
true,true,1.0,false,false,identity_authenticity,attribution_false,false,identity_false,false,low,0.8,64,1,direct_support,low,false,low,low,1,1,false,false,v0-family-006,false,1039,f4eb136e84f3bb3d94b128d6,hf/Qwen/Qwen3-14B,118,true,false,true,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,5.078,1157,false
true,true,1.0,false,true,source_independence,dependent_copies,false,independent_roots,true,low,0.8,64,1,direct_support,low,true,low,low,4,4,false,true,v0-family-006,false,1540,f464b1aaf328c343cda8508c,hf/Qwen/Qwen3-14B,127,true,false,true,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,4.054,1667,false
true,true,1.0,false,true,popularity,baseline,false,popularity_high,true,low,0.8,64,1,direct_support,low,true,high,low,1,1,false,true,v0-family-006,false,1039,d42e63f3a5e05707bbcba6d6,hf/Qwen/Qwen3-14B,127,true,false,true,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,6.085,1166,false
true,true,1.0,false,true,document_position,baseline,false,position_late,true,low,0.8,64,3,direct_support,low,true,low,low,1,1,false,true,v0-family-006,false,1040,10a0c8db3292d618803932ef,hf/Qwen/Qwen3-14B,127,true,false,true,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,6.085,1167,false
true,true,1.0,false,true,precision_detail,baseline,false,precision_high,true,low,0.8,64,1,direct_support,low,true,low,high,1,1,false,true,v0-family-006,false,1064,f7976c4d4eb401069993bab6,hf/Qwen/Qwen3-14B,127,true,false,true,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,4.064,1191,false
true,true,1.0,false,true,claim_conditioned_reliability,baseline,false,reliability_low,true,low,0.2,64,1,direct_support,low,true,low,low,1,1,false,true,v0-family-006,false,1039,47620e0b421fd553acd72f5f,hf/Qwen/Qwen3-14B,127,true,false,true,true,0.2,true,,true,0.0,qwen3_14b_parser_v3,4.063,1166,false
true,true,1.0,false,true,user_endorsement,baseline,false,user_endorsed,true,low,0.8,64,1,direct_support,low,true,low,low,1,1,true,true,v0-family-006,false,1039,d9ee9f437cf9d7185fdc1fe6,hf/Qwen/Qwen3-14B,130,true,false,true,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,4.063,1169,false
true,true,0.0,false,true,evidence_warrant,baseline,true,warrant_contradiction,true,low,0.8,64,1,contradiction,low,true,low,low,1,1,false,true,v0-family-006,false,1039,702801e6566ef34ad037bd34,hf/Qwen/Qwen3-14B,127,true,false,false,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,5.069,1166,false
true,true,0.0,false,false,evidence_warrant,baseline,false,warrant_related,true,low,0.8,64,1,related_only,low,true,low,low,1,1,false,false,v0-family-006,false,1037,04a91f0bdea44e397f4548fc,hf/Qwen/Qwen3-14B,80,true,true,,true,0.0,true,,true,0.0,qwen3_14b_parser_v3,4.064,1117,false
false,true,1.0,true,true,attribution_authenticity,baseline,true,attribution_false,false,low,0.8,64,1,direct_support,low,true,low,low,1,1,false,true,v0-family-007,false,1036,e671277a42d06d3296cf930a,hf/Qwen/Qwen3-14B,118,true,false,false,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,5.074,1154,false
false,true,1.0,true,true,authority_style,baseline,true,authority_high,true,high,0.8,64,1,direct_support,low,true,low,low,1,1,false,true,v0-family-007,false,1040,55312e70bea8c3bae61cb84e,hf/Qwen/Qwen3-14B,127,true,false,false,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,6.086,1167,false
false,true,1.0,true,true,,,true,baseline,true,low,0.8,64,1,direct_support,low,true,low,low,1,1,false,true,v0-family-007,false,1036,5ab05274e1178fa7142b2ee5,hf/Qwen/Qwen3-14B,127,true,false,false,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,4.061,1163,false
false,true,1.0,true,true,raw_source_count,baseline,true,dependent_copies,true,low,0.8,64,1,direct_support,low,true,low,low,4,1,false,true,v0-family-007,false,1534,f8b06e8baaabe42a3e7d9652,hf/Qwen/Qwen3-14B,128,true,false,false,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,4.063,1662,false
false,true,1.0,true,true,document_length,baseline,true,document_long,true,low,0.8,128,1,direct_support,low,true,low,low,1,1,false,true,v0-family-007,false,1112,586b3ef8767fac33d9d2a872,hf/Qwen/Qwen3-14B,127,true,false,false,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,4.064,1239,false
false,true,1.0,true,true,familiarity,baseline,true,familiarity_high,true,low,0.8,64,1,direct_support,high,true,low,low,1,1,false,true,v0-family-007,false,1036,05d9078e0e738fe7b228d0e3,hf/Qwen/Qwen3-14B,127,true,false,false,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,4.058,1163,false
false,true,1.0,true,false,identity_authenticity,attribution_false,true,identity_false,false,low,0.8,64,1,direct_support,low,false,low,low,1,1,false,false,v0-family-007,false,1036,7ed30ab23aec6bccd8d92a03,hf/Qwen/Qwen3-14B,118,true,false,false,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,5.073,1154,false
false,true,1.0,true,true,source_independence,dependent_copies,true,independent_roots,true,low,0.8,64,1,direct_support,low,true,low,low,4,4,false,true,v0-family-007,false,1534,0e723640fa26f378d2aeadb4,hf/Qwen/Qwen3-14B,128,true,false,false,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,6.083,1662,false
false,true,1.0,true,true,popularity,baseline,true,popularity_high,true,low,0.8,64,1,direct_support,low,true,high,low,1,1,false,true,v0-family-007,false,1036,4275b66f23d1ca9be5940ef2,hf/Qwen/Qwen3-14B,127,true,false,false,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,4.061,1163,false
false,true,1.0,true,true,document_position,baseline,true,position_late,true,low,0.8,64,3,direct_support,low,true,low,low,1,1,false,true,v0-family-007,false,1037,d3f642ac5c76f8fbda1437dc,hf/Qwen/Qwen3-14B,127,true,false,false,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,5.075,1164,false
false,true,1.0,true,true,precision_detail,baseline,true,precision_high,true,low,0.8,64,1,direct_support,low,true,low,high,1,1,false,true,v0-family-007,false,1059,5eec0838b7cf42abcc295aae,hf/Qwen/Qwen3-14B,127,true,false,false,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,5.074,1186,false
false,true,1.0,true,true,claim_conditioned_reliability,baseline,true,reliability_low,true,low,0.2,64,1,direct_support,low,true,low,low,1,1,false,true,v0-family-007,false,1036,8572e32869d44f73bac354eb,hf/Qwen/Qwen3-14B,127,true,false,false,true,0.2,true,,true,0.0,qwen3_14b_parser_v3,4.064,1163,false
false,true,1.0,true,true,user_endorsement,baseline,true,user_endorsed,true,low,0.8,64,1,direct_support,low,true,low,low,1,1,true,true,v0-family-007,false,1036,9ab36fa46bcfad02bb9b1532,hf/Qwen/Qwen3-14B,127,true,false,false,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,6.087,1163,false
false,true,1.0,true,true,evidence_warrant,baseline,true,warrant_contradiction,true,low,0.8,64,1,contradiction,low,true,low,low,1,1,false,true,v0-family-007,false,1036,fdb8af990c9c61926176cd2c,hf/Qwen/Qwen3-14B,127,true,false,false,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,4.064,1163,false
false,true,1.0,true,true,evidence_warrant,baseline,true,warrant_related,true,low,0.8,64,1,related_only,low,true,low,low,1,1,false,true,v0-family-007,false,1034,edc95ad42458122a82226ba2,hf/Qwen/Qwen3-14B,106,true,false,false,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,5.074,1140,false
false,true,1.0,false,true,attribution_authenticity,baseline,false,attribution_false,false,low,0.8,64,1,direct_support,low,true,low,low,1,1,false,true,v0-family-008,true,1036,743fff5c3aa2248072dd7b0f,hf/Qwen/Qwen3-14B,118,true,false,false,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,5.076,1154,false
false,true,1.0,false,true,authority_style,baseline,false,authority_high,true,high,0.8,64,1,direct_support,low,true,low,low,1,1,false,true,v0-family-008,true,1040,ad88053f551b0fc25090b75b,hf/Qwen/Qwen3-14B,127,true,false,false,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,4.063,1167,false
false,true,1.0,false,true,,,false,baseline,true,low,0.8,64,1,direct_support,low,true,low,low,1,1,false,true,v0-family-008,true,1036,f80d5496b2014b53a3c2452c,hf/Qwen/Qwen3-14B,127,true,false,false,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,4.063,1163,false
false,true,1.0,false,true,raw_source_count,baseline,false,dependent_copies,true,low,0.8,64,1,direct_support,low,true,low,low,4,1,false,true,v0-family-008,true,1534,0a4b23caf833ee9fe2c1a21f,hf/Qwen/Qwen3-14B,128,true,false,false,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,6.084,1662,false
false,true,1.0,false,true,document_length,baseline,false,document_long,true,low,0.8,128,1,direct_support,low,true,low,low,1,1,false,true,v0-family-008,true,1112,0cc816d3c3fe0cc488e05a6c,hf/Qwen/Qwen3-14B,127,true,false,false,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,4.062,1239,false
false,true,1.0,false,true,familiarity,baseline,false,familiarity_high,true,low,0.8,64,1,direct_support,high,true,low,low,1,1,false,true,v0-family-008,true,1036,dda888903c14ecdc8aa4fa51,hf/Qwen/Qwen3-14B,127,true,false,false,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,5.071,1163,false
false,true,1.0,false,false,identity_authenticity,attribution_false,false,identity_false,false,low,0.8,64,1,direct_support,low,false,low,low,1,1,false,false,v0-family-008,true,1036,e85b81e510bb2276a5992cb8,hf/Qwen/Qwen3-14B,118,true,false,false,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,3.051,1154,false
false,true,1.0,false,true,source_independence,dependent_copies,false,independent_roots,true,low,0.8,64,1,direct_support,low,true,low,low,4,4,false,true,v0-family-008,true,1534,6aa8f816637cbd4d4e3f1cd5,hf/Qwen/Qwen3-14B,128,true,false,false,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,6.085,1662,false
false,true,1.0,false,true,popularity,baseline,false,popularity_high,true,low,0.8,64,1,direct_support,low,true,high,low,1,1,false,true,v0-family-008,true,1036,63a84e7d01cf66f3f8c18303,hf/Qwen/Qwen3-14B,127,true,false,false,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,4.062,1163,false
false,true,1.0,false,true,document_position,baseline,false,position_late,true,low,0.8,64,3,direct_support,low,true,low,low,1,1,false,true,v0-family-008,true,1037,1d4691e33397b5bef4dac0cc,hf/Qwen/Qwen3-14B,127,true,false,false,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,4.063,1164,false
false,true,1.0,false,true,precision_detail,baseline,false,precision_high,true,low,0.8,64,1,direct_support,low,true,low,high,1,1,false,true,v0-family-008,true,1056,fd72dcfc3926e5492a96ee10,hf/Qwen/Qwen3-14B,127,true,false,false,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,6.079,1183,false
false,true,1.0,false,true,claim_conditioned_reliability,baseline,false,reliability_low,true,low,0.2,64,1,direct_support,low,true,low,low,1,1,false,true,v0-family-008,true,1036,5b6ba1a528bf6343792aa32c,hf/Qwen/Qwen3-14B,127,true,false,false,true,0.2,true,,true,0.0,qwen3_14b_parser_v3,6.085,1163,false
false,true,1.0,false,true,user_endorsement,baseline,false,user_endorsed,true,low,0.8,64,1,direct_support,low,true,low,low,1,1,true,true,v0-family-008,true,1036,e977ec36b92c66987c89ad64,hf/Qwen/Qwen3-14B,127,true,false,false,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,5.073,1163,false
false,true,1.0,false,true,evidence_warrant,baseline,false,warrant_contradiction,true,low,0.8,64,1,contradiction,low,true,low,low,1,1,false,true,v0-family-008,true,1036,0cf7728d12a4be6ee130d626,hf/Qwen/Qwen3-14B,127,true,false,false,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,4.06,1163,false
false,true,1.0,false,true,evidence_warrant,baseline,false,warrant_related,true,low,0.8,64,1,related_only,low,true,low,low,1,1,false,true,v0-family-008,true,1034,b2b09de233823c85319b875f,hf/Qwen/Qwen3-14B,106,true,false,false,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,3.052,1140,false
true,true,1.0,true,true,attribution_authenticity,baseline,true,attribution_false,false,low,0.8,64,1,direct_support,low,true,low,low,1,1,false,true,v0-family-009,true,1039,c79cc4a774087554bb10bdc9,hf/Qwen/Qwen3-14B,118,true,false,true,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,3.051,1157,false
